Original_Entry,Refined_Formal_Name,Refined_Category,Status/Notes
Vincenzo Viviani,Vincenzo Viviani,Person,数学家/科学家（伽利略的学生）。
Vincenzo da Canal,Vincenzo da Canal,Person,威尼斯贵族/艺术史学家（《Vita di Gregorio Lazzarini》作者）。
Violante Beatrix,Violante Beatrice of Bavaria,Person,托斯卡纳大公储妃。
Virgil,Virgil,Person,诗人维吉尔。
Virgil Bassanino,Virgin by Bassanino,Work,"[OCR/Typo Fix] 极可能是 ""Virgin [painted] by Bassanino"" (Jacopo Bassano 或家族成员) 的误读。"
Virgilio Spada,Virgilio Spada,Person,司铎祈祷会士，Borromini 的支持者。
Virgin and Child holding Rosaries...,The Virgin and Child with Saints Catherine and Dominic,Work,[Category Fix] 玫瑰经圣母（Sassoferrato 或 Tiepolo）。
Virgin protecting the city of Spoleto,Virgin Protecting the City of Spoleto,Work,[Category Fix] 祭坛画。
Virginia Museum of fine Arts Williams Fund,Virginia Museum of Fine Arts,Organization,[Category Fix] 博物馆基金。
"Virginio Orsini, Duke of Bracciano",Virginio Orsini,Person,布拉恰诺公爵。
"Virtuosi, Congregazione dei",Congregazione dei Virtuosi al Pantheon,Organization,[Category Fix] 万神殿艺术家协会。
"Visconti, Antonio Maria",Antonio Maria Visconti,Person,米兰贵族。
Vitaly Bloch,Vitaly Bloch,Person,艺术史学家。
Viterbo Moroni,Viterbo / Moroni,Place/Person,"[Split Required] 错误合并。Viterbo (地点), Gaetano Moroni (作家)。"
Vitruvius,Vitruvius,Person,维特鲁威。
Vittore Carpaccio,Vittore Carpaccio,Person,威尼斯画家。
Vittoria della Rovere,Vittoria della Rovere,Person,托斯卡纳大公夫人。
Vittorio Bigari,Vittorio Bigari,Person,博洛尼亚画家。
Vittorio Casale,Vittorio Casale,Person,现代艺术史学家。
Vittorio Malamani,Vittorio Malamani,Person,19世纪艺术史学家（Canova 研究）。
Vittorio Moschini,Vittorio Moschini,Person,20世纪威尼斯艺术史学家/监督官。
Vittorio Viale,Vittorio Viale,Person,博物馆馆长（都灵）。
"Vittrice, Alessandro",Alessandro Vittrice,Person,罗马贵族，卡拉瓦乔《入葬》的赞助人。
"Vivant-Denon, Dominique",Vivant Denon,Person,卢浮宫首任馆长。
Viviano Codazzi,Viviano Codazzi,Person,建筑风景画家。
Vizcaya (province),Biscay,Place,西班牙比斯开省。
Voltaire,Voltaire,Person,伏尔泰。
Vrilliere,"Louis Phélypeaux, marquis de La Vrillière",Person,[Category Fix] 原文误标为 Place。法国国务大臣，著名收藏家。
"Wael, Cornelius de",Cornelis de Wael,Person,佛兰芒画家。
"Wael, Jean-Baptiste de",Jan Baptist de Wael,Person,佛兰芒画家。
"Waldstein, Count of",Count Waldstein,Person,瓦尔德施泰因家族成员。
Wallraf每Richartz Museum,Wallraf-Richartz Museum,Organization,"[OCR Fix] ""每"" -> ""-""。科隆博物馆。"
Walter Friedl?nder,Walter Friedlaender,Person,"[OCR Fix] ""?nder"" -> ""aender""。艺术史学家。"
Walter Percy Chrysler Sr.,Walter Percy Chrysler,Person,汽车大亨，收藏家。
Walter Vitzthum,Walter Vitzthum,Person,艺术史学家。
War Scenes,War Scenes,Work,[Category Fix] 战争题材画作。
Warburg Institute,Warburg Institute,Organization,[Category Fix] 瓦尔堡研究所。
Wars of late 17th century...,Influence of late 17th-century wars on art patronage,Concept,[Category Fix] 历史/艺术史概念。
Wart Arslan,Wart Arslan,Person,(Edoardo Arslan) 意大利艺术史学家。
"Waterhouse, E. K.",Ellis Waterhouse,Person,英国艺术史学家。
Waterloo,Waterloo,Place,滑铁卢。
Watkin Williams Wynn,Sir Watkin Williams-Wynn,Person,威尔士地主和艺术赞助人。
"Watson, F. J. B.",Francis Watson,Person,华莱士收藏馆馆长。
"Watteau, Antoine",Jean-Antoine Watteau,Person,华托。
"Werff, Adrian van der",Adriaen van der Werff,Person,荷兰画家。
Westminster School,Westminster School,Organization,[Category Fix] 威斯敏斯特公学。
Westphalia,Westphalia,Place,威斯特法伦。
"White Hill, Battle of",Battle of White Mountain,Event,白山战役。
Whitehall,Whitehall,Place,伦敦白厅（宫殿/区域）。
Widmann country house,Villa Widmann,Place,威尼托别墅（Bagnoli di Sopra 或 Mira）。
Widmann family,Widmann family,Group,威尼斯贵族。
Widmann palace,Palazzo Widmann,Place,[Category Fix] 威尼斯宫殿。
Wilhelm Martin,Wilhelm Martin,Person,荷兰/德国艺术史学家。
Wilhelm Nisser,Wilhelm Nisser,Person,瑞典艺术史学家。
Wilhelm Richter,Wilhelm Richter,Person,可能是奥地利画家。
William Beckford,William Beckford,Person,英国作家和收藏家（Fonthill Abbey）。
William Bentinck,William Bentinck,Person,可能是波特兰公爵家族成员。
"William Capell, 3rd Earl of Essex","William Capell, 3rd Earl of Essex",Person,
William Cavendish,William Cavendish,Person,可能是德文郡公爵或纽卡斯尔公爵。
William Chandler Kirwin,William Chandler Kirwin,Person,艺术史学家。
William Cowper,William Cowper,Person,诗人或伯爵。
William George Constable,William George Constable,Person,艺术史学家/策展人。
William Hamilton,Sir William Hamilton,Person,外交官/考古学家。
William Henry,William Henry,Person,可能是格洛斯特公爵。
William Herbert,William Herbert,Person,彭布罗克伯爵家族成员。
William Hogarth,William Hogarth,Person,贺加斯。
William III of England,William III of England,Person,威廉三世。
William L. Barcham,William L. Barcham,Person,现代艺术史学家（提埃坡罗专家）。
"William Legge, 1st Earl of Dartmout","William Legge, 1st Earl of Dartmouth",Person,"[OCR Fix] ""Dartmout"" -> ""Dartmouth""。"
William Morice,William Morice,Person,可能是 Sir William Morice (Baronet)。
William Petty,William Petty,Person,谢尔本伯爵，收藏家。
William Pitt,William Pitt the Elder,Person,老皮特。
William Pitt the Younger,William Pitt the Younger,Person,小皮特。
William Young Ottley,William Young Ottley,Person,英国收藏家/作家。
"Winckelmann, J. J.",Johann Joachim Winckelmann,Person,温克尔曼。
Windsor Castle,Windsor Castle,Place,温莎城堡。
Winter Palace,Winter Palace,Place,冬宫。
Wirich Philipp von Harrach,Wirich Philipp von Daun,Person,[Correction] 可能是 Wirich Philipp von Daun (奥地利元帅) 或 Harrach 家族成员 (Aloys Thomas Raimund von Harrach?)。经查 Wirich Philipp von Daun 是著名人物。需确认原文是否有误，暂时保留原名。
Wolfram Prinz,Wolfram Prinz,Person,艺术史学家。
Woman Playing Musical Instrument,Woman Playing a Musical Instrument,Work,[Category Fix] 风俗画。
Women washing their Laundry at a Fountain,Women Washing their Laundry at a Fountain,Work,[Category Fix] Robert 或 Boucher 画作。
Worcestershire,Worcestershire,Place,伍斯特郡。
"Wouwermans, Philips",Philips Wouwerman,Person,荷兰画家。
"Wynne, Giustiniana (Mme Rosenberg)",Giustiniana Wynne,Person,威尼斯女作家（Countess Rosenberg）。
W邦rzburg Residence,Würzburg Residence,Place,"[OCR Fix] ""W邦rzburg"" -> ""Würzburg""。"
W邦rzburg Residenz,Würzburg Residence,Place,[Duplicate] 同上。
"Xavier, St Francis",Saint Francis Xavier,Person,圣方济各·沙勿略。
Xenophon,Xenophon,Person,色诺芬。
Xenophon's Sacrifice to Diana,Xenophon's Sacrifice to Diana,Work,[Category Fix] Pietro da Cortona 的画作。
Yorkshire,Yorkshire,Place,约克郡。
Youth rescued from the Pleasures of Venus,Youth Rescued from the Pleasures of Venus,Work,[Category Fix] 寓意画（Pietro da Cortona）。
Zaccaria Sagredo,Zaccaria Sagredo,Person,威尼斯收藏家。
"Zaguri, Pietro",Pietro Antonio Zaguri,Person,威尼斯参议员/赞助人。
"Zambeccari, Marchesa Eleonora",Eleonora Zambeccari,Person,[Category Fix] 原文误标为 Man-Made Object。博洛尼亚贵族。
Zambelli family,Zambelli family,Group,威尼斯家族。
"Zambelli, Dr Paola",Paola Zambelli,Person,科学史学家。
"Zanetti, A. M., the Elder",Anton Maria Zanetti the Elder,Person,威尼斯鉴赏家/版画家。
"Zanetti, A. M., the Younger",Anton Maria Zanetti the Younger,Person,威尼斯图书馆员/艺术史学家。
"Zanetti, Domenico",Domenico Zanetti,Person,威尼斯画家（活跃于德国）。
"Zanotti, F. M.",Francesco Maria Zanotti,Person,博洛尼亚哲学家/作家。
Zara,Zadar,Place,扎达尔（达尔马提亚）。
Zechariah,Zechariah,Person,圣经先知。
"Zen, Procurator Alessandro",Alessandro Zen,Person,威尼斯检察官。
Zenobio family,Zenobio family,Group,威尼斯贵族。
Zenobio palace,Palazzo Zenobio,Place,[Category Fix] 威尼斯宫殿。
Zephyr,Zephyrus,Person,[Myth] 西风之神。
Zephyr Abducting Chloris,Zephyr and Flora,Work,[Category Fix] 提埃坡罗等画作。
Zorzone,Giorgione,Person,[Disambiguation] 威尼斯方言称呼，或指 Giorgione。
Zuane Udni,John Udny,Person,"[Dialect/OCR] 威尼斯方言 ""Zuane"" = Giovanni = John; ""Udni"" = Udny (Consul John Udny)。"
"Zuccari, Federigo",Federico Zuccari,Person,风格主义画家。
Zwinger,Zwinger,Place,德累斯顿茨温格宫。
basilica di Santa Maria dei Servi,Basilica di Santa Maria dei Servi,Place,博洛尼亚或锡耶纳教堂。
campo Santa Maria Formosa,Campo Santa Maria Formosa,Place,威尼斯广场。
cathedral of Our Lady of the Assumption,Cathedral of Our Lady of the Assumption,Place,圣母升天大教堂（泛指，需语境）。
chiesa della Salute,Santa Maria della Salute,Place,威尼斯安康圣母堂。
"den Einden, Ferdinand van",Ferdinand van den Eynde,Person,佛罗伦萨/那不勒斯收藏家。
"den Einden, Jan van",Jan van den Eynde,Person,佛罗伦萨/那不勒斯富商/收藏家。
fondamenta delle Zattere,Fondamenta delle Zattere,Place,威尼斯长堤。
house of lords,House of Lords,Organization,英国上议院。
house of representatives,House of Representatives,Organization,众议院。
martyrdom of St. John the bishop,Martyrdom of Saint John the Bishop,Work,[Category Fix] 可能是 Bergamo 的 Tiepolo 画作（St John of Bergamo）。
monastery of San Paolo d'Argon,Monastery of San Paolo d'Argon,Place,贝加莫附近的修道院。
municipal library,Municipal Library,Organization,市立图书馆（泛指）。
nell＊ingresso del procuratore...,Entrance of Procurator Giorgio Pisani,Place,"[OCR Fix] ""nell＊ingresso"" -> ""nell'ingresso""。指代具体位置或该处的装饰/铭文。"
oratory,Oratory,Place,祈祷所（泛指）。
oratory of Saints Cecilia and Valeriano...,Oratory of Saints Cecilia and Valeriano,Place,博洛尼亚祈祷所。
oratory of San Girolamo,Oratory of San Girolamo,Place,可能是博洛尼亚或威尼斯的祈祷所。
piazza della Santissima Annunziata,Piazza della Santissima Annunziata,Place,佛罗伦萨广场。
Badminton House from Badminton Park,Badminton House from Badminton Park,Work,[Validation] 卡纳莱托画作 (View)。
Baglioni Chapel,Baglioni Chapel,Place,[Validation] 佩鲁贾教堂礼拜堂 (拉斐尔祭坛画原址)。
Baglioni collection,Baglioni Collection,Organization/Group,[Validation] 艺术收藏。
"Bagnara, Duchess of",Duchess of Bagnara,Person,[Validation] 贵族头衔 (Ruffo家族)。
Bagnoli,Bagnoli,Place,[Validation] 地名 (那不勒斯附近或帕多瓦附近)。
"Bagutti, Pietro Martire",Pietro Martire Bagutti,Person,[Reconstruction] 灰泥艺术家 (Stuccatore)。
"Baines, Sir Thomas",Thomas Baines,Person,[Reconstruction] 英国医生/旅行者。
Baldassare Franceschini,Baldassare Franceschini (Il Volterrano),Person,[Category Fix] 原文误标为 Place。画家。
"Baldoini, Giovanni Gasparo",Giovanni Gasparo Baldoini,Person,[Reconstruction] 名字倒装复原。
Balthasar Permoser,Balthasar Permoser,Person,[Validation] 巴洛克雕塑家。
Balthasar de Monconys,Balthasar de Monconys,Person,[Validation] 法国旅行家/日记作者。
Bamboccianti,Bamboccianti,Group,[Validation] 罗马风俗画家群体。
Bandinello Sauli,Bandinello Sauli,Person,[Validation] 枢机主教。
"Bandino, Cardinal",Ottavio Bandini,Person,[Disambiguation] 可能是 Ottavio Bandini 枢机 (常被称为 Cardinale Bandino)。
Bank of France,Banque de France,Organization,[Validation] 机构。
Banqueting House,"Banqueting House, Whitehall",Place,[Validation] 伦敦建筑 (鲁本斯天顶画)。
Barak before Deborah,Barak before Deborah,Work,[Validation] 绘画主题 (Luca Giordano等)。
"Baratta, Francesco",Francesco Baratta,Person,[Category Fix] 原文误标为 Place。雕塑家。
Barbara Mazza,Barbara Mazza,Person,[Validation] 人物。
"Barbarigo, Caterina",Caterina Barbarigo,Person,[Reconstruction] 威尼斯贵族。
"Barbaro, Antonio",Antonio Barbaro,Person,[Reconstruction] 威尼斯贵族/行政官。
Barber Institute of Fine Arts,Barber Institute of Fine Arts,Organization,[Validation] 伯明翰艺术博物馆。
Barberini Chapel in S. Andrea della Valle,Barberini Chapel (Sant'Andrea della Valle),Place,[Validation] 罗马礼拜堂。
Barberini Chapelin S.Andreadella Valle),Barberini Chapel (Sant'Andrea della Valle),Place,[OCR Fix] 标点和空格修复。
Barberini family,Barberini (Family),Group,[Validation] 罗马显赫家族。
Barberini library,Barberini Library,Organization,[Validation] 巴贝里尼图书馆。
Barberini palace,Palazzo Barberini,Place,[Validation] 罗马宫殿。
"Barberini, Cardinal Antonio (brother to Urban VIII)",Antonio Barberini (the Elder),Person,[Disambiguation] 老安东尼奥·巴贝里尼 (Capuchin)。
"Barberini, Cardinal Antonio (nephew to Urban VIII)",Antonio Barberini (the Younger),Person,[Disambiguation] 小安东尼奥·巴贝里尼。
"Barberini, Cardinal Francesco (nephew to Urban VIII)",Francesco Barberini (1597–1679),Person,[Category Fix] 原文误标为 Place。
"Barberini, Carlo (brother to Urban VIII)",Carlo Barberini,Person,[Reconstruction] 乌尔班八世之兄。
"Barberini, Maffeo (Pope Urban VIII)",Urban VIII,Person,[Disambiguation] 教皇乌尔班八世。
"Barberini, Monsignor Francesco (uncle to Urban VIII)",Francesco Barberini (Uncle),Person,[Category Fix] 原文误标为 Place。乌尔班八世的叔叔 (Proto-notary)。
"Barberini, Prince Maffeo (son of Taddeo Barberini)",Maffeo Barberini (Prince of Palestrina),Person,[Disambiguation] 塔德奥之子。
"Barberini, Taddeo (nephew to Urban VIII)",Taddeo Barberini,Person,[Reconstruction] 帕莱斯特里纳亲王。
"Baretti, Giuseppe",Giuseppe Baretti,Person,[Reconstruction] 文学评论家。
Bargello National Museum,Museo Nazionale del Bargello,Place,[Validation] 佛罗伦萨博物馆。
Barnabites,Barnabites,Group,[Category Fix] 原文误标为 Place。巴拿巴会 (修会)。
Barnabotti,Barnabotti,Group,[Validation] 威尼斯贫穷贵族阶层。
"Baronio, Cardinal",Caesar Baronius,Person,[Disambiguation] 凯撒·巴罗尼乌斯枢机 (教会史学家)。
Bartholomew the Apostle,Saint Bartholomew,Person,[Disambiguation] 圣巴多罗买。
"Bartoli, Pietro Santo",Pietro Santi Bartoli,Person,"[OCR Fix] 修正 ""Santo"" 为 ""Santi""。版画家/古物学家。"
Bartolomeo Bassante,Bartolomeo Bassante,Person,[Validation] 那不勒斯画家。
Bartolomeo Letterini,Bartolomeo Letterini,Person,[Validation] 威尼斯画家。
Bartolomeo Montagna,Bartolomeo Montagna,Person,[Validation] 维琴察画家。
Bartolomeo Nazari,Bartolomeo Nazari,Person,[Validation] 威尼斯肖像画家。
Bartolomeo Schedoni,Bartolomeo Schedoni,Person,[Validation] 帕尔马画家。
Bartolomeo Vivarini,Bartolomeo Vivarini,Person,[Validation] 威尼斯画家。
"Bartolommeo, Fra",Fra Bartolomeo,Person,[Reconstruction] 佛罗伦萨画家。
Basilica di Sant'Antonino,Basilica di Sant'Antonino (Sorrento/Piacenza),Place,[Validation] 教堂。
Basilica di Sant'Antonio,Basilica of Saint Anthony of Padua,Place,[Validation] 帕多瓦圣安东尼大殿 (Il Santo)。
Basilica di Santa Maria Maggiore,Basilica di Santa Maria Maggiore,Place,[Validation] 罗马圣母大殿。
Basilica of Saint Francis,Basilica of Saint Francis (Assisi),Place,[Validation] 阿西西圣方济各圣殿。
Basilica of Saint Paul Outside the Walls,Basilica of Saint Paul Outside the Walls,Place,[Validation] 罗马城外圣保禄大殿。
Basilica of Saint Sabina,Basilica of Santa Sabina,Place,[Validation] 罗马教堂。
Basilica of Saints John and Paul on the Caelian Hill,Basilica of Saints John and Paul,Place,[Validation] 罗马 Santi Giovanni e Paolo。
Basilica of San Clemente,Basilica of San Clemente,Place,[Validation] 罗马教堂。
Basilica of San Giovanni dei Fiorentini,San Giovanni dei Fiorentini,Place,[Validation] 罗马教堂。
Basilica of San Lorenzo,Basilica of San Lorenzo (Florence),Place,[Validation] 佛罗伦萨教堂。
Basilica of San Vitale,Basilica of San Vitale (Ravenna/Rome),Place,[Validation] 教堂。
Basilica of Sant'Andrea,Basilica di Sant'Andrea (Mantua),Place,[Validation] 曼图亚教堂 (Alberti设计)。
Basilica of Santa Cecilia in Bologna,Oratory/Church of Santa Cecilia (Bologna),Place,[Validation] 博洛尼亚教堂。
Basilica of Santa Croce,Basilica of Santa Croce (Florence),Place,[Validation] 佛罗伦萨教堂。
Basilica of Santa Maria Novella,Basilica of Santa Maria Novella,Place,[Validation] 佛罗伦萨教堂。
Basilica of the Holy Trinity,Basilica of the Holy Trinity,Place,[Validation] 教堂 (可能是 SS. Trinità)。
