Entity_Name,Type,Source,QID,Page_Numbers,Original_Files,Original_Count
The Glory of St Dominic,E22 Man-Made Object,Handmade,A244,,work-English_table.csv,1
The Glory of St. Luigi Gonzaga,E22 Man-Made Object,Handmade,A245,,work-English_table.csv,1
The Great Flood,E22 Man-Made Object,Handmade,Q118397664,,work-English_table.csv,1
The Holy Family,E22 Man-Made Object,Handmade,Q427390,,work-English_table.csv,1
The Holy Family with St. John,E22 Man-Made Object,Handmade,Q93162240,,work-English_table.csv,1
The Hunt of Meleager,E22 Man-Made Object,Handmade,A468,,work-English_table.csv,1
The Infant Jupiter handed over by Cybele to the Corybantes to befed,E22 Man-Made Object,Handmade,A246,,work-English_table.csv,1
The Inspiration of the Poet,E22 Man-Made Object,Handmade,Q3204226,,work-English_table.csv,1
The Judgement of Paris,E22 Man-Made Object,Handmade,A247,,work-English_table.csv,1
The Judgment of Paris,E22 Man-Made Object,Handmade,Q20354950,,work-English_table.csv,1
The Justice of Solomon,E22 Man-Made Object,Handmade,A248,,work-English_table.csv,1
The Killing of Sisera,E22 Man-Made Object,Handmade,A249,,work-English_table.csv,1
The Last Judgement,E22 Man-Made Object,Handmade,A250,,work-English_table.csv,1
"The Last Supper, Washington, D.C.",E22 Man-Made Object,Handmade,Q105496497,,work-English_table.csv,1
The Levites,E22 Man-Made Object,Handmade,A251,,work-English_table.csv,1
The Life of Cato,E22 Man-Made Object,Handmade,A252,,work-English_table.csv,1
The Life of Constantine,E22 Man-Made Object,Handmade,A253,,work-English_table.csv,1
The Life of St. Ursula,E22 Man-Made Object,Handmade,A254,,work-English_table.csv,1
The Madonna of Carmel and the Souls of the Purgatory,E22 Man-Made Object,Handmade,Q20068250,,work-English_table.csv,1
The Marriage at Cana,E22 Man-Made Object,Handmade,Q119929412,,work-English_table.csv,1
The Marriage at Cana (after Paolo Veronese),E22 Man-Made Object,Handmade,Q119934977,,work-English_table.csv,1
The Marriage of Frederick Barbarossa,E22 Man-Made Object,Handmade,Q26706747,,work-English_table.csv,1
The Marriage of Peleus,E22 Man-Made Object,Handmade,A255,,work-English_table.csv,1
The Martyrdom of Saint Erasmus,E22 Man-Made Object,Handmade,Q59542375,,work-English_table.csv,1
The Martyrdom of St. Andrew,E22 Man-Made Object,Handmade,A256,,work-English_table.csv,1
The Martyrdom of St. Sebastian,E22 Man-Made Object,Handmade,Q62022439,,work-English_table.csv,1
The Massacre of the Innocents,E22 Man-Made Object,Handmade,Q77874854,,work-English_table.csv,2
The Miracle of the Holy House of Loreto,E22 Man-Made Object,Handmade,Q20185296,,work-English_table.csv,1
The Mission,E22 Man-Made Object,Handmade,Q64547309,,work-English_table.csv,1
The Music Lesson,E22 Man-Made Object,Handmade,Q2336984,,work-English_table.csv,1
The Mystic Marriage of Saint Catherine,E22 Man-Made Object,Handmade,Q27967889,,work-English_table.csv,1
The Nativity,E22 Man-Made Object,Handmade,Q28031832,,work-English_table.csv,4
The Painter's Family,E22 Man-Made Object,Handmade,A261,,work-English_table.csv,1
The Parlor,E22 Man-Made Object,Handmade,A262,,work-English_table.csv,1
The Plague at Ashdod,E22 Man-Made Object,Handmade,Q62588803,,work-English_table.csv,2
The Pool of Bethesda,E22 Man-Made Object,Handmade,A263,,work-English_table.csv,1
The Power of Love,E22 Man-Made Object,Handmade,A469,,work-English_table.csv,1
The Presentation in the Temple,E22 Man-Made Object,Handmade,Q110803137,,work-English_table.csv,1
The Presentation of Jesus in the Temple,E22 Man-Made Object,Handmade,A313,,work-English_table.csv,1
The Punishment of the Prophet Ananias,E22 Man-Made Object,Handmade,A264,,work-English_table.csv,1
The Rape of Ganymede,E22 Man-Made Object,Handmade,A265,,work-English_table.csv,2
The Rape of Proserpina,E22 Man-Made Object,Handmade,A471,,work-English_table.csv,1
The Rape of the Sabine Women,E22 Man-Made Object,Handmade,A266,,work-English_table.csv,1
The Repentant Magdalene,E22 Man-Made Object,Handmade,Q12900942,,work-English_table.csv,1
The Rest on the Flight into Egypt,E22 Man-Made Object,Handmade,Q28796949,,work-English_table.csv,1
The Resurrection,E22 Man-Made Object,Handmade,Q23929203,,work-English_table.csv,1
The Revolt of Masaniello,E21 Person,Handmade + Index,A267,"139, 205, 206",M_refined.csv; work-English_table.csv,2
The Road to Calvary,E22 Man-Made Object,Handmade,A268,,work-English_table.csv,1
The Royal Hunt of Dido and Aeneas,E22 Man-Made Object,Handmade,Q28093447,,work-English_table.csv,1
The Sacrifice of Iphigenia,E22 Man-Made Object,Handmade,A472,,work-English_table.csv,1
The Sacrifice of Isaac,E22 Man-Made Object,Handmade,A269,,work-English_table.csv,1
The Sacrifice of Noah,E22 Man-Made Object,Handmade,Q52289557,,work-English_table.csv,1
The Sacrifice of Polyxena,E22 Man-Made Object,Handmade,A270,,work-English_table.csv,1
"The Sala grande of the Ridotto, Palazzo Dandolo, S. Moisè",E22 Man-Made Object,Handmade,Q50812385,,work-English_table.csv,1
The Sea Triumph of Charles II,E22 Man-Made Object,Handmade,Q28026269,,work-English_table.csv,1
The Strada Emmanuela,E53 Place,Handmade,G97,,gio-English_table.csv,1
The Tempest,E22 Man-Made Object,Handmade,Q930137,,work-English_table.csv,1
The Three Angels visiting Abraham,E22 Man-Made Object,Handmade,A272,,work-English_table.csv,1
The Three Graces,E22 Man-Made Object,Handmade,A273,,work-English_table.csv,1
The Tiburtine Sibyl announces the advent of Christ to Augustus,E22 Man-Made Object,Handmade,Q3212826,,work-English_table.csv,1
The Triumph of Venice,E22 Man-Made Object,Handmade,Q121493619,,work-English_table.csv,1
The Triumph of the Name of Jesus,E22 Man-Made Object,Handmade,Q106777211,,work-English_table.csv,1
The Vigilia di Santa Marta,E22 Man-Made Object,Handmade,Q19660357,,work-English_table.csv,1
The Virgin Giving the Habit to Saint Teresa,E22 Man-Made Object,Handmade,A473,,work-English_table.csv,1
The Virgin Mary appears to Saint Francis,E22 Man-Made Object,Handmade,Q115557804,,work-English_table.csv,1
The Vision of Constantine,E22 Man-Made Object,Handmade,Q7772874,,work-English_table.csv,1
The Visit of Henry III to the Villa Contarini,E22 Man-Made Object,Handmade,Q5968478,,work-English_table.csv,1
The Visitation,E22 Man-Made Object,Handmade,A274,,work-English_table.csv,1
The Wallace Collection,E53 Place,Handmade,Q1327919,,gio-English_table.csv,1
"The War between the Romans and the Sabines, and Coriolanus and his Mother",E22 Man-Made Object,Handmade,A275,,work-English_table.csv,1
The Woman taken in Adultery,E22 Man-Made Object,Handmade,A276,,work-English_table.csv,1
The Worship of Venus,E22 Man-Made Object,Handmade,Q3743879,,work-English_table.csv,1
The artist with a group of friends,E22 Man-Made Object,Handmade,A215,,work-English_table.csv,1
The death of Darius,E22 Man-Made Object,Handmade,Q50821144,,work-English_table.csv,1
The forge of Vulcan,E22 Man-Made Object,Handmade,A241,,work-English_table.csv,1
The stoning of Zechariah,E22 Man-Made Object,Handmade,A271,,work-English_table.csv,1
Theatine Church,E53 Place,Handmade,Q259799,,gio-English_table.csv,1
Theatines,E74 Group,Handmade + Index,Q1414924,"186; 193; 71, 72, 76, 78",T_refined.csv; gio-English_table.csv,5
Theodor Helm Breaker,E21 Person,Handmade,R193,,name-English_table.csv,1
Third Colonnade for St. Peter's Square (unfinished),E22 Man-Made Object,Handmade,A277,,work-English_table.csv,1
Thomas Aquinas,E21 Person,Handmade,Q9438,,name-English_table.csv,1
Thomas Baker,E21 Person,Handmade + Index,Q7787323,"17, 37, 179",B_refined.csv; name-English_table.csv,2
Thomas Buser,E21 Person,Handmade,Q2422807,,name-English_table.csv,1
"Thomas Coke, 1st Earl of Leicester",E21 Person,Handmade,Q5944748,,name-English_table.csv,1
"Thomas Foley, 1st Baron Foley",E21 Person,Handmade,Q7789693,,name-English_table.csv,1
Thomas Goddard Bergin,E21 Person,Handmade,Q1725378,,name-English_table.csv,1
"Thomas Howard, 14th Earl of Arundel",E21 Person,Handmade,Q166517,,name-English_table.csv,1
Thomas Isham,E21 Person,Handmade + Index,Q16848721,"197, 403",I_refined.csv; name-English_table.csv,2
Thomas Joseph McCormick,E21 Person,Handmade,Q7791105,,name-English_table.csv,1
Thomas Killigrew,E21 Person,Handmade + Index,Q490824,197,J，K_refined.csv; name-English_table.csv,2
Thomas Martyn,E21 Person,Handmade,Q2888459,,name-English_table.csv,1
"Thomas Pelham-Holles, 1st Duke of Newcastle-upon-Tyne",E21 Person,Handmade,Q273809,,name-English_table.csv,1
Thomas Rowlandson,E21 Person,Handmade + Index,Q318584,292,Q-R_refined.csv; name-English_table.csv,2
Thomas Sydenham,E21 Person,Handmade,Q559213,,name-English_table.csv,1
"Thomas Wharton, 1st Marquess of Wharton",E21 Person,Handmade,Q3018066,,name-English_table.csv,1
"Three Dominican Saints: Vincent, Hyacinth and Lawrence",E22 Man-Made Object,Handmade,A278,,work-English_table.csv,1
Three Portraits of Dogs,E22 Man-Made Object,Handmade,A314,,work-English_table.csv,1
Thyrsus González de Santalla,E21 Person,Handmade,Q646701,,name-English_table.csv,1
"Théodon, Jean Baptiste",E21 Person,Index,,"92; 92, 400",T_refined.csv,2
Tiber,E53 Place,Handmade,Q13712,,gio-English_table.csv,1
Tiberio Cenci,E21 Person,Handmade,Q3528073,,name-English_table.csv,1
Tiberio Roberti,E21 Person,Handmade,R93,,name-English_table.csv,1
Tiepolo's Etchings,E22 Man-Made Object,Handmade,A279,,work-English_table.csv,1
"Tiepolo, Giambattista",E21 Person,Index,,"246; 246, 257; 252; 252, 253; 252n; 253; 254; 256; 256, 257, 298, 352, 353; 257; 257, 262; 258; 260n; 262; 267; 270, 273; 271; 272; 273; 273n; 293; 296; 297; 344, 380; 345; 347, 349, 351, 352, 353, 354, 355, 357, 359, 360; 352, 353; 353; 354; 357; 359; 377; xvii, 192, 214, 246, 248, 250, 252, 254, 255, 256, 262, 264, 265, 266, 267, 268, 269n, 270, 271, 272, 276, 279, 293, 296, 297, 302, 309, 315, 322, 323, 332, 333, 342, 343, 344, 345, 361, 374, 376, 377, 383n, 393, 405n, 406, 409",T_refined.csv,55
"Tiepolo, Gian Domenico",E21 Person,Index,,"253n, 323, 374, 377, 380; 323; 325",T_refined.csv,3
Tintoretto,E21 Person,Index,,"241, 248, 313, 373; 313",T_refined.csv,3
Titian,E21 Person,Handmade + Index,Q47551,"171; 185; 19, 38, 39, 54, 56, 97, 114, 128, 160, 181, 184, 192, 222, 231, 241, 262, 283, 340, 348, 354, 359, 373, 374, 401; 233; 25; 25, 105, 171; 38",T_refined.csv; name-English_table.csv,9
Titles granted to artists,E28 Conceptual Object,Index,,19,T_refined.csv,1
Titus,E22 Man-Made Object,Handmade,A280,,work-English_table.csv,1
Titus Lucretius Carus,E21 Person,Handmade,Q47154,,name-English_table.csv,1
"Tofts, Katherine",E21 Person,Index,,302,T_refined.csv,1
Tolfa,E53 Place,Handmade,Q243488,,gio-English_table.csv,1
Tomaso Spinola,E21 Person,Handmade,Q16616140,,name-English_table.csv,1
Tomb of Paul III,E22 Man-Made Object,Handmade,Q126842324,,work-English_table.csv,1
Tomb of Pope Urban VIII,E22 Man-Made Object,Handmade,Q3955657,,work-English_table.csv,1
Tommaso Campanella,E21 Person,Handmade + Index,Q191850,40n,C_refined.csv; name-English_table.csv,2
Tommaso Chiari,E21 Person,Handmade,Q52149250,,name-English_table.csv,1
Tommaso Gar,E21 Person,Handmade,Q15720592,,name-English_table.csv,1
Tommaso Giuseppe Farsetti,E21 Person,Handmade + Index,Q53564852,"235n, 362n, 364",F_refined.csv; name-English_table.csv,2
Tommaso Mattei,E21 Person,Handmade + Index,Q7819076,221,M_refined.csv; name-English_table.csv,3
Tommaso Ruffo,E21 Person,Handmade + Index,Q2661419,"221, 222; 221, 222, 223; 222, 223; 222, 223, 224; 223",Q-R_refined.csv; name-English_table.csv,6
Tommaso Temanza,E21 Person,Handmade + Index,Q1411187,165n; 361n,T_refined.csv; name-English_table.csv,3
"Toni, Don Pietro Antonio",E21 Person,Index,,"345; 345, 346",T_refined.csv,3
"Toninotto, Padre Giuseppe",E21 Person,Index,,376,T_refined.csv,1
"Torelli, Giuseppe",E21 Person,Index,,389,T_refined.csv,1
Torquato Tasso,E21 Person,Handmade + Index,Q168962,"103, 318, 339; 335, 336",T_refined.csv; name-English_table.csv,3
Torre dell'Orologio,E53 Place,Handmade,G141,,gio-English_table.csv,1
"Torresani, Andrea",E21 Person,Index,,266,T_refined.csv,1
Toussaint Dubreuil,E21 Person,Handmade,Q386127,,name-English_table.csv,1
Trastevere,E53 Place,Handmade,Q914255,,gio-English_table.csv,1
Tre Animali,E22 Man-Made Object,Handmade,A281,,work-English_table.csv,1
Trevi Fountain,E53 Place,Handmade,Q185382,,gio-English_table.csv,1
"Triga, G.",E21 Person,Index,,xviii,T_refined.csv,1
Triumph of Galatea,E22 Man-Made Object,Handmade,Q27970986,,work-English_table.csv,1
Triumph of Venice,E22 Man-Made Object,Handmade,Q108759677,,work-English_table.csv,1
Triumph of the Arts,E22 Man-Made Object,Handmade,A282,,work-English_table.csv,1
Triumph of the Faith,E22 Man-Made Object,Handmade,A283,,work-English_table.csv,1
Triumph of the Name of Jesus,E22 Man-Made Object,Handmade,Q54647365,,work-English_table.csv,1
"Tron, Caterina Dolfin",E21 Person,Index,,318,T_refined.csv,1
Troy,E53 Place,Handmade,Q22647,,gio-English_table.csv,1
"Troy, François de",E21 Person,Index,,285,T_refined.csv,1
Truth,E22 Man-Made Object,Handmade,Q7848306,,work-English_table.csv,1
Turin,E53 Place,Index,,"202; 296, 297",T_refined.csv,3
Turnus,E21 Person,Handmade,Q633549,,name-English_table.csv,1
Twelve Apostles,E22 Man-Made Object,Handmade,A474,,work-English_table.csv,1
Twelve Watercolors of Venetian Women,E22 Man-Made Object,Handmade,A475,,work-English_table.csv,1
Two Baskets of Fruit and Flowers,E22 Man-Made Object,Handmade,A284,,work-English_table.csv,1
UK Antarctic PlaceNames Committee,E53 Place,Handmade,Q826644,,gio-English_table.csv,1
Uberto Limentani,E21 Person,Handmade,Q4002488,,name-English_table.csv,1
"Uccelli, Ferdinando",E21 Person,Index,,391,UVWXYZ_refined.csv,1
Udine,E53 Place,Index,,"252, 253, 268",UVWXYZ_refined.csv,1
Udine Cathedral,E53 Place,Handmade,Q1145812,,gio-English_table.csv,1
"Udney, John",E21 Person,Index,,264,UVWXYZ_refined.csv,1
Ufficio dell' Assessore Comunale alle Belle Arti,E53 Place,Handmade,G81,,gio-English_table.csv,1
Uffizi Gallery,E53 Place,Handmade,Q51252,,gio-English_table.csv,1
Ugo Da Como,E21 Person,Handmade,Q4002776,,name-English_table.csv,1
Ugo da Carpi,E21 Person,Handmade + Index,Q1967967,343,C_refined.csv; name-English_table.csv,2
Ulderico Carpegna,E21 Person,Handmade,Q980628,,name-English_table.csv,1
Ulisse Aldrovandi,E21 Person,Handmade,Q104187873,,name-English_table.csv,1
Ulisse Giuseppe Gozzadini,E21 Person,Handmade,Q1173048,,name-English_table.csv,1
Ulisse Prota-Giurleo,E21 Person,Handmade,Q55990736,,name-English_table.csv,1
Ulrika Eleonora I of Sweden,E21 Person,Handmade,Q52933,,name-English_table.csv,1
Umbria,E53 Place,Handmade,Q1280,,gio-English_table.csv,1
Umoristi,E53 Place,Handmade,G14,,gio-English_table.csv,1
Un trionfo d'armi,E22 Man-Made Object,Handmade,A285,,work-English_table.csv,1
University of Bologna,E53 Place,Handmade,Q131262,,gio-English_table.csv,1
University of Cambridge,E53 Place,Handmade,Q35794,,gio-English_table.csv,1
University of Padua,E53 Place,Handmade,Q193510,,gio-English_table.csv,1
Urban VIII,E21 Person,Handmade + Index,Q131579,,UVWXYZ_refined.csv; name-English_table.csv,2
Urbino,E53 Place,Handmade,Q2759,,gio-English_table.csv,1
Urbino Cathedral,E53 Place,Handmade,G54,,gio-English_table.csv,1
"Urbino, Francesco Maria della Rovere, Duke of",E21 Person,Index,,54,UVWXYZ_refined.csv,1
"Urbino, devolution to Papacy",E21 Person,Index,,"25, 54; 54, 55n",UVWXYZ_refined.csv,2
"Utrecht, Treaty of",E5 Event,Index,,200,UVWXYZ_refined.csv,1
"Vacchelli, Giuliano",E21 Person,Index,,328n,UVWXYZ_refined.csv,1
Vaduz,E53 Place,Index,,194,UVWXYZ_refined.csv,1
Valencia,E53 Place,Handmade,Q8818,,gio-English_table.csv,1
Valentin de Boulogne,E21 Person,Handmade + Index,Q1337275,"11, 46, 206; 46",UVWXYZ_refined.csv; name-English_table.csv,3
"Valentin, art dealer",E21 Person,Index,,120,UVWXYZ_refined.csv,1
"Valeriani, Domenico and Giuseppe",E21 Person,Index,,289n; 406,UVWXYZ_refined.csv,4
"Valeriano, Padre",E21 Person,Index,,66,UVWXYZ_refined.csv,1
Valerio Castello,E21 Person,Handmade,Q1134972,,name-English_table.csv,1
"Vallisnieri, Antonio",E21 Person,Index,,363n,UVWXYZ_refined.csv,1
Valmarana family,E74 Group,Index,,405,UVWXYZ_refined.csv,1
"Valmarana, Leonardo",E21 Person,Index,,258,UVWXYZ_refined.csv,1
Valmontone,E53 Place,Handmade,Q243514,,gio-English_table.csv,1
Valtellina,E53 Place,Handmade,Q685105,,gio-English_table.csv,1
"Vandeneynde, Jan",E21 Person,Index,,206,UVWXYZ_refined.csv,1
"Vandières, Marquis de (later Marquis de Marigny)",E21 Person,Index,,257,UVWXYZ_refined.csv,1
"Vanetti, Valerio",E21 Person,Index,,37n,UVWXYZ_refined.csv,1
Vanita,E22 Man-Made Object,Handmade,A287,,work-English_table.csv,1
Varj Capriccj,E22 Man-Made Object,Handmade,A288,,work-English_table.csv,1
"Varotari, Alessandro ('il Padovanino')",E21 Person,Index,,"100n, 105",UVWXYZ_refined.csv,1
"Vassalli, Alessandro",E21 Person,Index,,6n,UVWXYZ_refined.csv,1
Vatican Apostolic Archives,E53 Place,Handmade,Q536580,,gio-English_table.csv,1
Vatican Library,E53 Place,Handmade,Q213678,,gio-English_table.csv,1
Vatican Museums,E53 Place,Handmade,Q182955,,gio-English_table.csv,1
Vatican Papal Basilica,E53 Place,Handmade,G40,,gio-English_table.csv,1
Vatican palace,E22 Man-Made Object,Index,,151,UVWXYZ_refined.csv,2
"Veith, Giovanni Adalbertho",E21 Person,Index,,367,UVWXYZ_refined.csv,1
Velasquez,E21 Person,Index,,"116, 126; 116, 190; 126; 190; 60, 113, 116, 119, 126, 122, 136, 158, 172, 190, 192, 385, 400",UVWXYZ_refined.csv,8
Venetian Holy Inquisition,E53 Place,Handmade,Q104870272,,gio-English_table.csv,1
Venetian Military Republic,E53 Place,Handmade,G48,,gio-English_table.csv,1
"Venezia, Padre Antonio da",E21 Person,Index,,252n,UVWXYZ_refined.csv,2
Venice,E53 Place,Index,,"245; 245, 276; 245, 318, 332, 337; 245-383; 246; 246, 247, 329, 330; 246, 251; 247; 247, 249; 247, 267-274; 247-267; 248; 249, 250, 251, 262; 251; 254, 255; 255; 256; 257, 258; 261; 261, 262; 262; 267; 268; 271; 276; 276-316",UVWXYZ_refined.csv,31
Venice Notarial Section,E53 Place,Handmade,G142,,gio-English_table.csv,1
Venice-Inquisitori di Stato,E53 Place,Handmade,G82,,gio-English_table.csv,1
Venice-Inquisiwri,E53 Place,Handmade,G83,,gio-English_table.csv,1
Venice-Sezione Notarile,E53 Place,Handmade,G123,,gio-English_table.csv,1
Venice-Stampe,E53 Place,Handmade,G84,,gio-English_table.csv,1
Ventura Carrara,E21 Person,Handmade,R194,,name-English_table.csv,1
Ventura Furlani,E21 Person,Handmade + Index,R195,362,F_refined.csv; name-English_table.csv,2
Ventura Rossi,E21 Person,Handmade,R196,,name-English_table.csv,1
"Venturi, Professor Franco",E21 Person,Index,,262n,UVWXYZ_refined.csv,1
Venus,E21 Person,Handmade,Q47652,,name-English_table.csv,1
Venus Italica,E22 Man-Made Object,Handmade,Q121790161,,work-English_table.csv,1
Venus Leaving the Bath,E22 Man-Made Object,Handmade,A291,,work-English_table.csv,1
Venus Mourning over the Death of Adonis,E22 Man-Made Object,Handmade,A292,,work-English_table.csv,1
Venus and Adonis,E22 Man-Made Object,Handmade,A289,,work-English_table.csv,2
Venus and Amor,E22 Man-Made Object,Handmade,A480,,work-English_table.csv,1
Venus and Cupid with a Satyr,E22 Man-Made Object,Handmade,Q1133114,,work-English_table.csv,1
